TransactionID,CustomerID,Product,PurchaseDate,Amount
5601,2327,Service,2024-08-21 08:00:00,1979.22
5602,2905,Course,2024-08-21 09:00:00,436.98
5603,2621,Service,2024-08-21 10:00:00,3981.32
5604,2897,Course,2024-08-21 11:00:00,3712.62
5605,2669,Service,2024-08-21 12:00:00,4519.74
5606,2191,Service,2024-08-21 13:00:00,1258.38
5607,2200,Subscription,2024-08-21 14:00:00,2335.85
5608,2312,Subscription,2024-08-21 15:00:00,1003.99
5609,2708,Course,2024-08-21 16:00:00,1919.05
5610,2035,Subscription,2024-08-21 17:00:00,2658.99
5611,2379,Subscription,2024-08-21 18:00:00,361.32
5612,2387,Subscription,2024-08-21 19:00:00,3602.87
5613,2758,Subscription,2024-08-21 20:00:00,2762.14
5614,2237,Subscription,2024-08-21 21:00:00,4161.9
5615,2616,Course,2024-08-21 22:00:00,1431.72
5616,2519,Course,2024-08-21 23:00:00,4526.27
5617,2283,Subscription,2024-08-22 00:00:00,4993.6
5618,2001,Subscription,2024-08-22 01:00:00,4604.56
5619,2731,Course,2024-08-22 02:00:00,3911.67
5620,2464,Service,2024-08-22 03:00:00,4080.61
5621,2230,Course,2024-08-22 04:00:00,2911.35
5622,2967,Service,2024-08-22 05:00:00,1031.75
5623,2172,Subscription,2024-08-22 06:00:00,3417.5
5624,2087,Subscription,2024-08-22 07:00:00,3592.49
5625,2553,Course,2024-08-22 08:00:00,4928.39
5626,2123,Subscription,2024-08-22 09:00:00,2752.38
5627,2843,Service,2024-08-22 10:00:00,1429.71
5628,2298,Service,2024-08-22 11:00:00,3450.0
5629,2885,Course,2024-08-22 12:00:00,4898.94
5630,2929,Service,2024-08-22 13:00:00,968.35
5631,2690,Course,2024-08-22 14:00:00,1697.39
5632,2575,Course,2024-08-22 15:00:00,2755.22
5633,2484,Service,2024-08-22 16:00:00,934.05
5634,2165,Service,2024-08-22 17:00:00,208.88
5635,2699,Service,2024-08-22 18:00:00,1751.22
5636,2383,Service,2024-08-22 19:00:00,4340.32
5637,2209,Service,2024-08-22 20:00:00,313.0
5638,2739,Service,2024-08-22 21:00:00,2201.75
5639,2432,Service,2024-08-22 22:00:00,3834.78
5640,2389,Subscription,2024-08-22 23:00:00,4770.59
5641,2560,Course,2024-08-23 00:00:00,4928.83
5642,2224,Course,2024-08-23 01:00:00,2167.65
5643,2003,Service,2024-08-23 02:00:00,4756.88
5644,2372,Course,2024-08-23 03:00:00,273.55
5645,2687,Service,2024-08-23 04:00:00,3754.99
5646,2446,Subscription,2024-08-23 05:00:00,3249.46
5647,2611,Course,2024-08-23 06:00:00,1322.66
5648,2116,Course,2024-08-23 07:00:00,2585.86
5649,2270,Subscription,2024-08-23 08:00:00,734.81
5650,2447,Subscription,2024-08-23 09:00:00,4370.83
5651,2368,Subscription,2024-08-23 10:00:00,1853.7
5652,2253,Course,2024-08-23 11:00:00,3167.62
5653,2317,Course,2024-08-23 12:00:00,878.0
5654,2415,Subscription,2024-08-23 13:00:00,1110.21
5655,2095,Subscription,2024-08-23 14:00:00,4960.59
5656,2785,Subscription,2024-08-23 15:00:00,3790.12
5657,2892,Subscription,2024-08-23 16:00:00,4813.66
5658,2024,Subscription,2024-08-23 17:00:00,1549.67
5659,2628,Service,2024-08-23 18:00:00,906.36
5660,2663,Subscription,2024-08-23 19:00:00,2565.04
5661,2850,Service,2024-08-23 20:00:00,2523.87
5662,2050,Course,2024-08-23 21:00:00,957.24
5663,2502,Course,2024-08-23 22:00:00,3692.78
5664,2718,Service,2024-08-23 23:00:00,1872.71
5665,2498,Subscription,2024-08-24 00:00:00,1013.19
5666,2335,Course,2024-08-24 01:00:00,1726.72
5667,2079,Subscription,2024-08-24 02:00:00,2861.93
5668,2582,Subscription,2024-08-24 03:00:00,3659.71
5669,2027,Service,2024-08-24 04:00:00,2461.27
5670,2271,Course,2024-08-24 05:00:00,2675.42
5671,2562,Course,2024-08-24 06:00:00,780.84
5672,2804,Service,2024-08-24 07:00:00,4581.99
5673,2247,Subscription,2024-08-24 08:00:00,4650.75
5674,2776,Subscription,2024-08-24 09:00:00,3448.79
5675,2591,Course,2024-08-24 10:00:00,186.39
5676,2387,Service,2024-08-24 11:00:00,2731.66
5677,2702,Service,2024-08-24 12:00:00,3183.17
5678,2559,Subscription,2024-08-24 13:00:00,4973.81
5679,2973,Subscription,2024-08-24 14:00:00,4980.73
5680,2361,Service,2024-08-24 15:00:00,4302.3
5681,2866,Course,2024-08-24 16:00:00,412.77
5682,2984,Subscription,2024-08-24 17:00:00,4771.05
5683,2488,Service,2024-08-24 18:00:00,3102.04
5684,2352,Service,2024-08-24 19:00:00,4024.35
5685,2701,Service,2024-08-24 20:00:00,2095.24
5686,2928,Course,2024-08-24 21:00:00,1666.38
5687,2256,Subscription,2024-08-24 22:00:00,2369.9
5688,2222,Subscription,2024-08-24 23:00:00,819.69
5689,2884,Subscription,2024-08-25 00:00:00,1849.62
5690,2753,Course,2024-08-25 01:00:00,4302.33
5691,2781,Subscription,2024-08-25 02:00:00,285.96
5692,2001,Subscription,2024-08-25 03:00:00,839.3
5693,2546,Subscription,2024-08-25 04:00:00,713.07
5694,2446,Subscription,2024-08-25 05:00:00,2075.07
5695,2079,Course,2024-08-25 06:00:00,4985.24
5696,2236,Service,2024-08-25 07:00:00,949.45
5697,2334,Service,2024-08-25 08:00:00,812.86
5698,2889,Subscription,2024-08-25 09:00:00,4583.77
5699,2349,Subscription,2024-08-25 10:00:00,4422.05
5700,2098,Subscription,2024-08-25 11:00:00,257.98
5701,2082,Course,2024-08-25 12:00:00,3783.36
5702,2502,Subscription,2024-08-25 13:00:00,3311.78
5703,2967,Course,2024-08-25 14:00:00,3861.93
5704,2477,Subscription,2024-08-25 15:00:00,2523.06
5705,2927,Subscription,2024-08-25 16:00:00,4957.76
5706,2704,Service,2024-08-25 17:00:00,314.85
5707,2765,Subscription,2024-08-25 18:00:00,1248.42
5708,2921,Course,2024-08-25 19:00:00,2043.08
5709,2550,Service,2024-08-25 20:00:00,2303.91
5710,2014,Course,2024-08-25 21:00:00,4614.7
5711,2392,Service,2024-08-25 22:00:00,2844.02
5712,2347,Course,2024-08-25 23:00:00,321.04
5713,2310,Service,2024-08-26 00:00:00,2098.53
5714,2386,Course,2024-08-26 01:00:00,2140.8
5715,2209,Course,2024-08-26 02:00:00,4830.91
5716,2357,Subscription,2024-08-26 03:00:00,3036.07
5717,2974,Service,2024-08-26 04:00:00,3214.69
5718,2601,Service,2024-08-26 05:00:00,3594.94
5719,2568,Subscription,2024-08-26 06:00:00,3873.19
5720,2094,Course,2024-08-26 07:00:00,3211.75
5721,2093,Course,2024-08-26 08:00:00,1262.25
5722,2340,Service,2024-08-26 09:00:00,4382.82
5723,2597,Course,2024-08-26 10:00:00,3687.39
5724,2445,Service,2024-08-26 11:00:00,3735.17
5725,2757,Service,2024-08-26 12:00:00,4983.13
5726,2022,Course,2024-08-26 13:00:00,4032.38
5727,2291,Course,2024-08-26 14:00:00,4162.84
5728,2485,Course,2024-08-26 15:00:00,4761.89
5729,2784,Subscription,2024-08-26 16:00:00,840.56
5730,2306,Service,2024-08-26 17:00:00,2538.86
5731,2634,Course,2024-08-26 18:00:00,2944.78
5732,2128,Subscription,2024-08-26 19:00:00,1713.45
5733,2625,Course,2024-08-26 20:00:00,4213.08
5734,2939,Service,2024-08-26 21:00:00,3835.86
5735,2273,Subscription,2024-08-26 22:00:00,3632.33
5736,2848,Service,2024-08-26 23:00:00,4986.03
5737,2442,Course,2024-08-27 00:00:00,1370.97
5738,2503,Course,2024-08-27 01:00:00,3703.74
5739,2130,Course,2024-08-27 02:00:00,2801.88
5740,2132,Subscription,2024-08-27 03:00:00,1633.65
5741,2597,Subscription,2024-08-27 04:00:00,886.88
5742,2935,Subscription,2024-08-27 05:00:00,4489.83
5743,2482,Subscription,2024-08-27 06:00:00,3017.73
5744,2862,Course,2024-08-27 07:00:00,4142.18
5745,2390,Course,2024-08-27 08:00:00,2772.19
5746,2593,Course,2024-08-27 09:00:00,1177.89
5747,2999,Subscription,2024-08-27 10:00:00,1753.99
5748,2985,Subscription,2024-08-27 11:00:00,1969.54
5749,2325,Course,2024-08-27 12:00:00,4867.38
5750,2069,Course,2024-08-27 13:00:00,127.6
5751,2660,Subscription,2024-08-27 14:00:00,4929.76
5752,2448,Service,2024-08-27 15:00:00,4904.26
5753,2528,Course,2024-08-27 16:00:00,4981.14
5754,2819,Course,2024-08-27 17:00:00,2435.28
5755,2617,Course,2024-08-27 18:00:00,4822.66
5756,2165,Subscription,2024-08-27 19:00:00,2038.44
5757,2488,Course,2024-08-27 20:00:00,228.84
5758,2713,Course,2024-08-27 21:00:00,1199.3
5759,2709,Course,2024-08-27 22:00:00,4731.95
5760,2426,Course,2024-08-27 23:00:00,167.45
5761,2697,Course,2024-08-28 00:00:00,2775.37
5762,2834,Service,2024-08-28 01:00:00,470.45
5763,2265,Service,2024-08-28 02:00:00,1503.34
5764,2875,Course,2024-08-28 03:00:00,531.65
5765,2612,Course,2024-08-28 04:00:00,4311.69
5766,2342,Course,2024-08-28 05:00:00,2996.25
5767,2832,Course,2024-08-28 06:00:00,4520.32
5768,2726,Subscription,2024-08-28 07:00:00,3472.93
5769,2278,Subscription,2024-08-28 08:00:00,4858.04
5770,2674,Subscription,2024-08-28 09:00:00,2598.4
5771,2439,Service,2024-08-28 10:00:00,3229.68
5772,2157,Course,2024-08-28 11:00:00,2923.91
5773,2422,Subscription,2024-08-28 12:00:00,2472.88
5774,2251,Course,2024-08-28 13:00:00,4245.2
5775,2878,Course,2024-08-28 14:00:00,3258.17
5776,2609,Service,2024-08-28 15:00:00,4026.43
5777,2530,Service,2024-08-28 16:00:00,3953.18
5778,2327,Subscription,2024-08-28 17:00:00,1036.12
5779,2961,Subscription,2024-08-28 18:00:00,3285.8
5780,2895,Service,2024-08-28 19:00:00,1078.28
5781,2097,Service,2024-08-28 20:00:00,2958.27
5782,2513,Course,2024-08-28 21:00:00,3419.43
5783,2216,Course,2024-08-28 22:00:00,4986.45
5784,2132,Subscription,2024-08-28 23:00:00,249.66
5785,2260,Subscription,2024-08-29 00:00:00,547.09
5786,2125,Service,2024-08-29 01:00:00,477.43
5787,2082,Subscription,2024-08-29 02:00:00,2051.97
5788,2283,Course,2024-08-29 03:00:00,4125.78
5789,2683,Service,2024-08-29 04:00:00,4235.88
5790,2059,Course,2024-08-29 05:00:00,3711.2
5791,2544,Service,2024-08-29 06:00:00,4494.7
5792,2161,Service,2024-08-29 07:00:00,1682.01
5793,2284,Course,2024-08-29 08:00:00,531.96
5794,2106,Subscription,2024-08-29 09:00:00,384.95
5795,2105,Subscription,2024-08-29 10:00:00,4275.45
5796,2439,Subscription,2024-08-29 11:00:00,3679.14
5797,2228,Subscription,2024-08-29 12:00:00,3523.21
5798,2700,Course,2024-08-29 13:00:00,1764.41
5799,2582,Service,2024-08-29 14:00:00,1961.54
5800,2318,Course,2024-08-29 15:00:00,4794.76
5801,2464,Subscription,2024-08-29 16:00:00,412.64
5802,2802,Subscription,2024-08-29 17:00:00,3891.29
5803,2599,Course,2024-08-29 18:00:00,1617.2
5804,2882,Service,2024-08-29 19:00:00,291.37
5805,2874,Course,2024-08-29 20:00:00,3738.59
5806,2472,Course,2024-08-29 21:00:00,1721.47
5807,2056,Course,2024-08-29 22:00:00,3638.52
5808,2625,Service,2024-08-29 23:00:00,3567.51
5809,2013,Course,2024-08-30 00:00:00,2720.46
5810,2440,Course,2024-08-30 01:00:00,3909.13
5811,2018,Subscription,2024-08-30 02:00:00,2947.09
5812,2694,Course,2024-08-30 03:00:00,1504.52
5813,2973,Subscription,2024-08-30 04:00:00,3697.16
5814,2113,Subscription,2024-08-30 05:00:00,2986.79
5815,2229,Subscription,2024-08-30 06:00:00,162.36
5816,2171,Service,2024-08-30 07:00:00,4518.06
5817,2295,Subscription,2024-08-30 08:00:00,2773.65
5818,2189,Course,2024-08-30 09:00:00,4356.27
5819,2426,Course,2024-08-30 10:00:00,4425.41
5820,2977,Subscription,2024-08-30 11:00:00,2280.34
5821,2079,Subscription,2024-08-30 12:00:00,2587.53
5822,2658,Course,2024-08-30 13:00:00,2137.2
5823,2919,Subscription,2024-08-30 14:00:00,2302.24
5824,2182,Service,2024-08-30 15:00:00,4486.22
5825,2499,Subscription,2024-08-30 16:00:00,3961.91
5826,2798,Service,2024-08-30 17:00:00,719.98
5827,2762,Service,2024-08-30 18:00:00,3090.51
5828,2866,Service,2024-08-30 19:00:00,4979.94
5829,2826,Subscription,2024-08-30 20:00:00,3018.2
5830,2708,Service,2024-08-30 21:00:00,3950.77
5831,2835,Service,2024-08-30 22:00:00,3868.4
5832,2071,Subscription,2024-08-30 23:00:00,1816.56
5833,2248,Service,2024-08-31 00:00:00,1922.06
5834,2146,Subscription,2024-08-31 01:00:00,3647.97
5835,2618,Course,2024-08-31 02:00:00,2549.92
5836,2775,Service,2024-08-31 03:00:00,2895.8
5837,2296,Subscription,2024-08-31 04:00:00,3593.24
5838,2582,Course,2024-08-31 05:00:00,3910.12
5839,2470,Service,2024-08-31 06:00:00,1430.43
5840,2506,Service,2024-08-31 07:00:00,819.29
5841,2193,Subscription,2024-08-31 08:00:00,1529.79
5842,2068,Course,2024-08-31 09:00:00,2586.94
5843,2494,Subscription,2024-08-31 10:00:00,1776.49
5844,2817,Service,2024-08-31 11:00:00,2884.98
5845,2052,Service,2024-08-31 12:00:00,361.98
5846,2882,Service,2024-08-31 13:00:00,2597.78
5847,2363,Service,2024-08-31 14:00:00,1903.13
5848,2797,Course,2024-08-31 15:00:00,2719.87
5849,2917,Course,2024-08-31 16:00:00,2170.41
5850,2474,Subscription,2024-08-31 17:00:00,1492.71
5851,2846,Subscription,2024-08-31 18:00:00,4530.13
5852,2521,Subscription,2024-08-31 19:00:00,1005.35
5853,2763,Service,2024-08-31 20:00:00,3438.69
5854,2431,Subscription,2024-08-31 21:00:00,4630.76
5855,2844,Course,2024-08-31 22:00:00,2739.48
5856,2298,Subscription,2024-08-31 23:00:00,4394.4
5857,2435,Subscription,2024-09-01 00:00:00,711.77
5858,2696,Course,2024-09-01 01:00:00,2519.56
5859,2691,Course,2024-09-01 02:00:00,2339.42
5860,2198,Service,2024-09-01 03:00:00,139.78
5861,2128,Course,2024-09-01 04:00:00,2271.96
5862,2532,Course,2024-09-01 05:00:00,1908.25
5863,2984,Subscription,2024-09-01 06:00:00,3382.01
5864,2411,Course,2024-09-01 07:00:00,4697.82
5865,2934,Service,2024-09-01 08:00:00,520.38
5866,2840,Subscription,2024-09-01 09:00:00,1704.63
5867,2065,Service,2024-09-01 10:00:00,2275.92
5868,2694,Course,2024-09-01 11:00:00,2330.41
5869,2241,Service,2024-09-01 12:00:00,3896.57
5870,2369,Service,2024-09-01 13:00:00,2272.64
5871,2536,Course,2024-09-01 14:00:00,233.09
5872,2384,Course,2024-09-01 15:00:00,3579.51
5873,2431,Subscription,2024-09-01 16:00:00,4435.67
5874,2967,Subscription,2024-09-01 17:00:00,2618.13
5875,2083,Subscription,2024-09-01 18:00:00,2947.43
5876,2982,Course,2024-09-01 19:00:00,898.39
5877,2831,Service,2024-09-01 20:00:00,1181.17
5878,2697,Service,2024-09-01 21:00:00,1252.33
5879,2951,Subscription,2024-09-01 22:00:00,2210.64
5880,2828,Subscription,2024-09-01 23:00:00,4647.91
5881,2611,Course,2024-09-02 00:00:00,2656.75
5882,2574,Service,2024-09-02 01:00:00,1041.28
5883,2286,Subscription,2024-09-02 02:00:00,1403.83
5884,2989,Course,2024-09-02 03:00:00,1981.67
5885,2534,Subscription,2024-09-02 04:00:00,3153.97
5886,2459,Course,2024-09-02 05:00:00,2256.16
5887,2212,Service,2024-09-02 06:00:00,2022.98
5888,2126,Course,2024-09-02 07:00:00,2867.17
5889,2413,Subscription,2024-09-02 08:00:00,1284.99
5890,2499,Subscription,2024-09-02 09:00:00,486.63
5891,2425,Service,2024-09-02 10:00:00,219.63
5892,2554,Service,2024-09-02 11:00:00,1331.17
5893,2610,Subscription,2024-09-02 12:00:00,548.8
5894,2961,Subscription,2024-09-02 13:00:00,1748.07
5895,2543,Subscription,2024-09-02 14:00:00,3887.37
5896,2158,Service,2024-09-02 15:00:00,3609.84
5897,2112,Subscription,2024-09-02 16:00:00,3093.55
5898,2402,Service,2024-09-02 17:00:00,4277.25
5899,2759,Subscription,2024-09-02 18:00:00,1482.13
5900,2122,Course,2024-09-02 19:00:00,4436.76
5901,2273,Course,2024-09-02 20:00:00,2056.27
5902,2294,Subscription,2024-09-02 21:00:00,2064.38
5903,2398,Course,2024-09-02 22:00:00,2086.22
5904,2471,Service,2024-09-02 23:00:00,580.66
5905,2985,Course,2024-09-03 00:00:00,4879.9
5906,2207,Course,2024-09-03 01:00:00,778.68
5907,2110,Service,2024-09-03 02:00:00,1770.34
5908,2440,Course,2024-09-03 03:00:00,1664.57
5909,2278,Course,2024-09-03 04:00:00,465.93
5910,2963,Subscription,2024-09-03 05:00:00,846.07
5911,2568,Service,2024-09-03 06:00:00,319.81
5912,2887,Service,2024-09-03 07:00:00,1532.78
5913,2915,Subscription,2024-09-03 08:00:00,4346.62
5914,2569,Subscription,2024-09-03 09:00:00,1763.27
5915,2940,Course,2024-09-03 10:00:00,706.09
5916,2482,Course,2024-09-03 11:00:00,3263.9
5917,2803,Course,2024-09-03 12:00:00,4983.34
5918,2114,Subscription,2024-09-03 13:00:00,1238.39
5919,2893,Service,2024-09-03 14:00:00,1469.9
5920,2897,Course,2024-09-03 15:00:00,4862.05
5921,2820,Subscription,2024-09-03 16:00:00,976.0
5922,2853,Service,2024-09-03 17:00:00,2604.95
5923,2477,Subscription,2024-09-03 18:00:00,1274.3
5924,2710,Course,2024-09-03 19:00:00,4668.52
5925,2933,Subscription,2024-09-03 20:00:00,4909.45
5926,2321,Subscription,2024-09-03 21:00:00,4092.02
5927,2179,Subscription,2024-09-03 22:00:00,1642.44
5928,2897,Subscription,2024-09-03 23:00:00,2077.09
5929,2219,Service,2024-09-04 00:00:00,1287.3
5930,2789,Course,2024-09-04 01:00:00,4464.71
5931,2949,Service,2024-09-04 02:00:00,4581.34
5932,2528,Subscription,2024-09-04 03:00:00,2152.47
5933,2492,Subscription,2024-09-04 04:00:00,3317.01
5934,2891,Course,2024-09-04 05:00:00,911.21
5935,2061,Course,2024-09-04 06:00:00,2231.19
5936,2054,Service,2024-09-04 07:00:00,3194.35
5937,2680,Service,2024-09-04 08:00:00,1988.48
5938,2538,Course,2024-09-04 09:00:00,1852.24
5939,2848,Service,2024-09-04 10:00:00,104.9
5940,2988,Subscription,2024-09-04 11:00:00,4041.04
5941,2065,Subscription,2024-09-04 12:00:00,4457.75
5942,2612,Course,2024-09-04 13:00:00,4850.37
5943,2586,Service,2024-09-04 14:00:00,3624.43
5944,2704,Subscription,2024-09-04 15:00:00,2789.08
5945,2171,Course,2024-09-04 16:00:00,1419.49
5946,2273,Service,2024-09-04 17:00:00,4996.57
5947,2889,Subscription,2024-09-04 18:00:00,2989.79
5948,2699,Service,2024-09-04 19:00:00,3437.65
5949,2535,Service,2024-09-04 20:00:00,3443.79
5950,2391,Service,2024-09-04 21:00:00,4241.73
5951,2940,Course,2024-09-04 22:00:00,147.4
5952,2693,Subscription,2024-09-04 23:00:00,1179.21
5953,2327,Course,2024-09-05 00:00:00,3361.12
5954,2108,Subscription,2024-09-05 01:00:00,4486.21
5955,2847,Subscription,2024-09-05 02:00:00,3458.16
5956,2162,Course,2024-09-05 03:00:00,2126.11
5957,2814,Course,2024-09-05 04:00:00,1871.62
5958,2452,Subscription,2024-09-05 05:00:00,3715.95
5959,2206,Subscription,2024-09-05 06:00:00,3732.06
5960,2590,Subscription,2024-09-05 07:00:00,3074.58
5961,2016,Service,2024-09-05 08:00:00,1528.19
5962,2327,Subscription,2024-09-05 09:00:00,4633.26
5963,2608,Course,2024-09-05 10:00:00,2804.21
5964,2659,Course,2024-09-05 11:00:00,3973.41
5965,2002,Course,2024-09-05 12:00:00,1150.11
5966,2010,Subscription,2024-09-05 13:00:00,1785.8
5967,2434,Subscription,2024-09-05 14:00:00,4385.44
5968,2125,Service,2024-09-05 15:00:00,345.52
5969,2081,Service,2024-09-05 16:00:00,2610.35
5970,2485,Course,2024-09-05 17:00:00,2460.36
5971,2652,Service,2024-09-05 18:00:00,3781.03
5972,2838,Service,2024-09-05 19:00:00,1481.28
5973,2150,Course,2024-09-05 20:00:00,1173.43
5974,2800,Subscription,2024-09-05 21:00:00,4638.05
5975,2873,Service,2024-09-05 22:00:00,2901.38
5976,2340,Subscription,2024-09-05 23:00:00,612.98
5977,2129,Course,2024-09-06 00:00:00,1045.88
5978,2438,Course,2024-09-06 01:00:00,4994.25
5979,2751,Service,2024-09-06 02:00:00,1058.48
5980,2501,Course,2024-09-06 03:00:00,3091.33
5981,2058,Course,2024-09-06 04:00:00,2158.63
5982,2198,Course,2024-09-06 05:00:00,4439.44
5983,2211,Service,2024-09-06 06:00:00,3800.33
5984,2914,Service,2024-09-06 07:00:00,3025.06
5985,2902,Service,2024-09-06 08:00:00,152.62
5986,2045,Course,2024-09-06 09:00:00,4411.0
5987,2097,Subscription,2024-09-06 10:00:00,2278.87
5988,2279,Course,2024-09-06 11:00:00,4664.73
5989,2535,Service,2024-09-06 12:00:00,2528.14
5990,2410,Subscription,2024-09-06 13:00:00,3501.7
5991,2461,Subscription,2024-09-06 14:00:00,439.53
5992,2391,Service,2024-09-06 15:00:00,3751.24
5993,2847,Subscription,2024-09-06 16:00:00,1756.18
5994,2044,Subscription,2024-09-06 17:00:00,1821.66
5995,2027,Service,2024-09-06 18:00:00,681.41
5996,2794,Subscription,2024-09-06 19:00:00,819.6
5997,2097,Subscription,2024-09-06 20:00:00,1010.22
5998,2975,Service,2024-09-06 21:00:00,1708.21
5999,2548,Subscription,2024-09-06 22:00:00,4470.65
6000,2621,Subscription,2024-09-06 23:00:00,1904.48
6001,2567,Subscription,2024-09-07 00:00:00,3649.38
6002,2704,Subscription,2024-09-07 01:00:00,505.46
6003,2219,Service,2024-09-07 02:00:00,2996.38
6004,2185,Course,2024-09-07 03:00:00,2461.27
6005,2069,Course,2024-09-07 04:00:00,4891.99
6006,2829,Subscription,2024-09-07 05:00:00,4246.42
6007,2130,Service,2024-09-07 06:00:00,2328.67
6008,2567,Service,2024-09-07 07:00:00,3898.2
6009,2890,Subscription,2024-09-07 08:00:00,1045.89
6010,2609,Course,2024-09-07 09:00:00,2855.45
6011,2848,Subscription,2024-09-07 10:00:00,465.63
6012,2599,Service,2024-09-07 11:00:00,1805.64
6013,2806,Service,2024-09-07 12:00:00,1206.72
6014,2631,Course,2024-09-07 13:00:00,3622.66
6015,2720,Service,2024-09-07 14:00:00,2501.44
6016,2334,Service,2024-09-07 15:00:00,3780.25
6017,2925,Service,2024-09-07 16:00:00,2624.95
6018,2154,Course,2024-09-07 17:00:00,523.77
6019,2547,Service,2024-09-07 18:00:00,3703.3
6020,2079,Subscription,2024-09-07 19:00:00,4182.82
6021,2579,Course,2024-09-07 20:00:00,4527.3
6022,2855,Subscription,2024-09-07 21:00:00,2902.76
6023,2413,Subscription,2024-09-07 22:00:00,3792.57
6024,2546,Course,2024-09-07 23:00:00,3785.02
6025,2609,Subscription,2024-09-08 00:00:00,863.17
6026,2169,Course,2024-09-08 01:00:00,904.68
6027,2681,Subscription,2024-09-08 02:00:00,447.34
6028,2663,Course,2024-09-08 03:00:00,1667.58
6029,2583,Service,2024-09-08 04:00:00,2420.19
6030,2515,Service,2024-09-08 05:00:00,4989.7
6031,2314,Subscription,2024-09-08 06:00:00,2211.87
6032,2032,Service,2024-09-08 07:00:00,3658.59
6033,2287,Course,2024-09-08 08:00:00,3497.65
6034,2594,Subscription,2024-09-08 09:00:00,1101.96
6035,2043,Service,2024-09-08 10:00:00,386.69
6036,2903,Service,2024-09-08 11:00:00,2775.43
6037,2617,Subscription,2024-09-08 12:00:00,3531.5
6038,2001,Service,2024-09-08 13:00:00,4991.43
6039,2573,Service,2024-09-08 14:00:00,1857.19
6040,2270,Subscription,2024-09-08 15:00:00,4492.19
6041,2180,Service,2024-09-08 16:00:00,1971.47
6042,2736,Service,2024-09-08 17:00:00,3478.12
6043,2518,Service,2024-09-08 18:00:00,3031.44
6044,2103,Service,2024-09-08 19:00:00,359.6
6045,2010,Subscription,2024-09-08 20:00:00,484.1
6046,2583,Course,2024-09-08 21:00:00,201.74
6047,2090,Course,2024-09-08 22:00:00,1917.09
6048,2226,Service,2024-09-08 23:00:00,3754.43
6049,2670,Service,2024-09-09 00:00:00,946.5
6050,2740,Course,2024-09-09 01:00:00,3068.68
6051,2917,Service,2024-09-09 02:00:00,1515.26
6052,2126,Course,2024-09-09 03:00:00,4005.26
6053,2956,Subscription,2024-09-09 04:00:00,4012.14
6054,2209,Subscription,2024-09-09 05:00:00,3899.53
6055,2097,Subscription,2024-09-09 06:00:00,2671.68
6056,2074,Subscription,2024-09-09 07:00:00,1494.38
6057,2627,Subscription,2024-09-09 08:00:00,4066.28
6058,2191,Subscription,2024-09-09 09:00:00,1011.89
6059,2682,Course,2024-09-09 10:00:00,1519.82
6060,2819,Service,2024-09-09 11:00:00,1001.34
6061,2960,Course,2024-09-09 12:00:00,3403.63
6062,2716,Subscription,2024-09-09 13:00:00,3462.56
6063,2056,Service,2024-09-09 14:00:00,3297.3
6064,2720,Service,2024-09-09 15:00:00,2136.45
6065,2553,Subscription,2024-09-09 16:00:00,590.84
6066,2032,Subscription,2024-09-09 17:00:00,4564.73
6067,2527,Subscription,2024-09-09 18:00:00,2587.88
6068,2574,Subscription,2024-09-09 19:00:00,2094.16
6069,2667,Subscription,2024-09-09 20:00:00,2985.24
6070,2284,Subscription,2024-09-09 21:00:00,1044.67
6071,2721,Service,2024-09-09 22:00:00,749.49
6072,2832,Subscription,2024-09-09 23:00:00,2087.07
6073,2494,Subscription,2024-09-10 00:00:00,1213.38
6074,2187,Service,2024-09-10 01:00:00,1297.02
6075,2498,Course,2024-09-10 02:00:00,4473.31
6076,2442,Subscription,2024-09-10 03:00:00,2700.72
6077,2130,Service,2024-09-10 04:00:00,2469.0
6078,2639,Service,2024-09-10 05:00:00,3478.45
6079,2292,Course,2024-09-10 06:00:00,4762.59
6080,2114,Subscription,2024-09-10 07:00:00,649.77
6081,2199,Subscription,2024-09-10 08:00:00,4184.32
6082,2013,Subscription,2024-09-10 09:00:00,2961.69
6083,2271,Service,2024-09-10 10:00:00,816.21
6084,2601,Subscription,2024-09-10 11:00:00,1556.03
6085,2215,Subscription,2024-09-10 12:00:00,2463.57
6086,2444,Subscription,2024-09-10 13:00:00,3486.77
6087,2790,Subscription,2024-09-10 14:00:00,1288.77
6088,2512,Course,2024-09-10 15:00:00,2720.91
6089,2447,Course,2024-09-10 16:00:00,3454.89
6090,2986,Course,2024-09-10 17:00:00,2298.83
6091,2993,Subscription,2024-09-10 18:00:00,4328.83
6092,2715,Subscription,2024-09-10 19:00:00,4360.35
6093,2074,Service,2024-09-10 20:00:00,2406.39
6094,2537,Service,2024-09-10 21:00:00,4867.34
6095,2101,Service,2024-09-10 22:00:00,470.37
6096,2176,Subscription,2024-09-10 23:00:00,116.48
6097,2427,Course,2024-09-11 00:00:00,1965.27
6098,2117,Course,2024-09-11 01:00:00,3045.38
6099,2166,Course,2024-09-11 02:00:00,3183.08
6100,2041,Subscription,2024-09-11 03:00:00,2434.58
6101,2429,Course,2024-09-11 04:00:00,711.93
6102,2344,Service,2024-09-11 05:00:00,935.44
6103,2424,Service,2024-09-11 06:00:00,4275.53
6104,2366,Course,2024-09-11 07:00:00,4352.76
6105,2120,Service,2024-09-11 08:00:00,3402.1
6106,2609,Course,2024-09-11 09:00:00,3354.67
